,pop,fips
0,26036.0,1099
1,43779.0,1079
2,47564.0,1081
3,35719.0,1093
4,36220.0,1107
5,21663.0,1119
6,49321.0,1073
7,32122.0,1023
8,39501.0,1059
9,32255.0,1091
10,38988.0,1113
11,40041.0,1019
12,39467.0,1039
13,38937.0,1041
14,30065.0,1047
15,44888.0,1077
16,29785.0,1085
17,32308.0,1087
18,52831.0,1083
19,74063.0,1117
20,53483.0,1115
21,35362.0,1133
22,52562.0,1003
23,40997.0,1043
24,54981.0,1051
25,42803.0,1069
26,39281.0,1071
27,39219.0,1121
28,50513.0,1125
29,42185.0,1129
30,37287.0,1027
31,49821.0,1031
32,47529.0,1103
33,35684.0,1109
34,43501.0,1021
35,45477.0,1033
36,34792.0,1037
37,44711.0,1045
38,34679.0,1065
39,42064.0,1055
40,38842.0,1049
41,35026.0,1053
42,36016.0,1075
43,39485.0,1111
44,36326.0,1013
45,45802.0,1097
46,30434.0,1035
47,22973.0,1105
48,38872.0,1127
49,37396.0,1029
50,20954.0,1063
51,33368.0,1005
52,43404.0,1007
53,29655.0,1011
54,43686.0,1015
55,37342.0,1017
56,33827.0,1025
57,36541.0,1057
58,46545.0,1101
59,41104.0,1095
60,47412.0,1009
61,45569.0,1067
62,61318.0,1089
63,55317.0,1001
64,42181.0,1123
65,39293.0,1061
66,27012.0,1131
67,74167.0,2150
68,83295.0,2068
69,86019.0,2261
70,65279.0,2122
71,85192.0,2016
72,79500.0,2060
73,61533.0,2188
74,53853.0,2050
75,77266.0,2185
76,70765.0,2220
77,76250.0,2090
78,67321.0,2130
79,74887.0,2170
80,64583.0,2282
81,53821.0,2180
82,58708.0,2070
83,70640.0,2100
84,90749.0,2110
85,45208.0,2164
86,63866.0,2240
87,37819.0,2290
88,82271.0,2020
89,66607.0,2013
90,52114.0,2198
91,56094.0,2275
92,57900.0,2105
93,70673.0,2230
94,63490.0,2195
95,36468.0,2158
96,48676.0,4019
97,58580.0,4013
98,41179.0,4007
99,48173.0,4009
100,39630.0,4023
101,47847.0,4003
102,36479.0,4012
103,41567.0,4015
104,32360.0,4001
105,53523.0,4005
106,48259.0,4025
107,43253.0,4027
108,56298.0,4011
109,38798.0,4017
110,52628.0,4021
111,44074.0,5145
112,36995.0,5099
113,33102.0,5123
114,48850.0,5119
115,32219.0,5021
116,41081.0,5037
117,35794.0,5039
118,36092.0,5043
119,37072.0,5027
120,35930.0,5121
121,58985.0,5125
122,34428.0,5141
123,40727.0,5009
124,39135.0,5065
125,39945.0,5063
126,38873.0,5079
127,37982.0,5083
128,49968.0,5053
129,38558.0,5035
130,39472.0,5047
131,50316.0,5045
132,36893.0,5109
133,37630.0,5069
134,36113.0,5089
135,35252.0,5097
136,37396.0,5127
137,36716.0,5129
138,40932.0,5131
139,43504.0,5033
140,61271.0,5007
141,32412.0,5017
142,40626.0,5059
143,35758.0,5071
144,27901.0,5077
145,42894.0,5087
146,27036.0,5041
147,36051.0,5049
148,34851.0,5061
149,41672.0,5051
150,36417.0,5093
151,40668.0,5115
152,41244.0,5117
153,41106.0,5139
154,30097.0,5147
155,42312.0,5023
156,44840.0,5025
157,32783.0,5067
158,38701.0,5057
159,31792.0,5135
160,33091.0,5137
161,47452.0,5143
162,45566.0,5055
163,40072.0,5005
164,36407.0,5003
165,45672.0,5031
166,32500.0,5073
167,46168.0,5105
168,39696.0,5149
169,26652.0,5107
170,37487.0,5111
171,43675.0,5133
172,37225.0,5013
173,37144.0,5019
174,36310.0,5011
175,37603.0,5075
176,31584.0,5095
177,33870.0,5113
178,39638.0,5029
179,32136.0,5103
180,38134.0,5101
181,38532.0,5001
182,36963.0,5081
183,57290.0,5085
184,39686.0,5015
185,41862.0,5091
186,39296.0,6049
187,46338.0,6047
188,40446.0,6033
189,51385.0,6043
190,51776.0,6115
191,88456.0,6013
192,51500.0,6027
193,54083.0,6035
194,54260.0,6099
195,68023.0,6083
196,71769.0,6097
197,42512.0,6103
198,44779.0,6025
199,60595.0,6051
200,80760.0,6069
201,85743.0,6001
202,60239.0,6067
203,74885.0,6017
204,79637.0,6055
205,70588.0,6073
206,63249.0,6053
207,96265.0,6075
208,44190.0,6091
209,44871.0,6107
210,61621.0,6113
211,43718.0,6023
212,60610.0,6057
213,63438.0,6003
214,48210.0,6039
215,46528.0,6045
216,73663.0,6087
217,36563.0,6105
218,61015.0,6037
219,60807.0,6065
220,57156.0,6071
221,106761.0,6085
222,104703.0,6041
223,80488.0,6061
224,40884.0,6093
225,47258.0,6089
226,72950.0,6095
227,41287.0,6015
228,56481.0,6011
229,46260.0,6021
230,46516.0,6007
231,49742.0,6031
232,50266.0,6063
233,67175.0,6079
234,48730.0,6019
235,50826.0,6029
236,81851.0,6059
237,81972.0,6111
238,54800.0,6009
239,54347.0,6101
240,105667.0,6081
241,54325.0,6109
242,57813.0,6077
243,60636.0,6005
244,29000.0,8023
245,64087.0,8001
246,35657.0,8021
247,41330.0,8027
248,111154.0,8035
249,83803.0,8037
250,46176.0,8065
251,62533.0,8067
252,53010.0,8081
253,67755.0,8097
254,38534.0,8105
255,54907.0,8017
256,32500.0,8011
257,35292.0,8025
258,40352.0,8033
259,46397.0,8111
260,45994.0,8057
261,64980.0,8069
262,44876.0,8075
263,45645.0,8083
264,62243.0,8113
265,66809.0,8119
266,44668.0,8125
267,75669.0,8013
268,92849.0,8039
269,40586.0,8071
270,44725.0,8073
271,68534.0,8019
272,67472.0,8107
273,73538.0,8117
274,36315.0,8003
275,42487.0,8029
276,44712.0,8043
277,42386.0,8101
278,44865.0,8085
279,51456.0,8087
280,61644.0,8093
281,34765.0,8109
282,51971.0,8077
283,41740.0,8099
284,53056.0,8053
285,62535.0,8041
286,51458.0,8121
287,66489.0,8049
288,69553.0,8005
289,35051.0,8089
290,50076.0,8095
291,48016.0,8007
292,60098.0,8031
293,39250.0,8061
294,35801.0,8055
295,35898.0,8009
296,53762.0,8015
297,72544.0,8047
298,45881.0,8063
299,66503.0,8045
300,52651.0,8051
301,75170.0,8059
302,50385.0,8079
303,61333.0,8091
304,57991.0,8103
305,49583.0,8115
306,66489.0,8123
307,85639.0,8014
308,64872.0,9009
309,76438.0,9005
310,69936.0,9003
311,62553.0,9015
312,69411.0,9011
313,81673.0,9007
314,81312.0,9013
315,89773.0,9001
316,68336.0,10003
317,57901.0,10005
318,57647.0,10001
319,77649.0,11001
320,62731.0,12113
321,53408.0,12081
322,40574.0,12017
323,36554.0,12075
324,59506.0,12003
325,43838.0,12127
326,49941.0,12073
327,54895.0,12011
328,31816.0,12079
329,63030.0,12087
330,47361.0,12033
331,44324.0,12053
332,53742.0,12057
333,59955.0,12091
334,37188.0,12123
335,57866.0,12129
336,36989.0,12133
337,51296.0,12031
338,46106.0,12007
339,51536.0,12009
340,61971.0,12019
341,41512.0,12067
342,49734.0,12069
343,64294.0,12089
344,48968.0,12103
345,45988.0,12105
346,47132.0,12111
347,37385.0,12043
348,37966.0,12051
349,49009.0,12061
350,36944.0,12063
351,57256.0,12099
352,73640.0,12109
353,60739.0,12117
354,46338.0,12086
355,50283.0,12005
356,51049.0,12035
357,41267.0,12037
358,44647.0,12045
359,36209.0,12047
360,36741.0,12077
361,47343.0,12097
362,54771.0,12119
363,50619.0,12131
364,39830.0,12039
365,37474.0,12059
366,47599.0,12065
367,52052.0,12071
368,41964.0,12083
369,39063.0,12049
370,62407.0,12021
371,39059.0,12093
372,51586.0,12095
373,45478.0,12001
374,48289.0,12101
375,42934.0,12041
376,36374.0,12055
377,40600.0,12121
378,35435.0,12027
379,36237.0,12013
380,46511.0,12015
381,43504.0,12023
382,35910.0,12029
383,55588.0,12085
384,33619.0,12107
385,55236.0,12115
386,37460.0,12125
387,23315.0,13061
388,34315.0,13101
389,47546.0,13127
390,55876.0,13089
391,43663.0,13143
392,37711.0,13181
393,57999.0,13157
394,29640.0,13163
395,55110.0,13169
396,41617.0,13213
397,43239.0,13215
398,38750.0,13235
399,39297.0,13241
400,22413.0,13259
401,41182.0,13281
402,39375.0,13283
403,42622.0,13287
404,34677.0,13155
405,33063.0,13003
406,37089.0,13001
407,38824.0,13005
408,36812.0,13025
409,43871.0,13313
410,29617.0,13037
411,30851.0,13193
412,43597.0,13285
413,38183.0,13021
414,69539.0,13145
415,39015.0,13197
416,41267.0,13249
417,40369.0,13321
418,40688.0,13023
419,33389.0,13093
420,38736.0,13109
421,39246.0,13119
422,36658.0,13307
423,64279.0,13103
424,41157.0,13171
425,45273.0,13125
426,33089.0,13107
427,26750.0,13239
428,52215.0,13051
429,43493.0,13179
430,42067.0,13159
431,36423.0,13167
432,31109.0,13173
433,47653.0,13195
434,34122.0,13205
435,33999.0,13253
436,38728.0,13277
437,30629.0,13289
438,40652.0,13233
439,37226.0,13263
440,29875.0,13269
441,32219.0,13273
442,41336.0,13275
443,35750.0,13279
444,38711.0,13319
445,32344.0,13017
446,38707.0,13033
447,54537.0,13047
448,46096.0,13053
449,35718.0,13055
450,74162.0,13073
451,36934.0,13087
452,46096.0,13115
453,96445.0,13117
454,44474.0,13137
455,41216.0,13147
456,39911.0,13185
457,43285.0,13191
458,36368.0,13199
459,50666.0,13207
460,48340.0,13237
461,34219.0,13261
462,30500.0,13265
463,32860.0,13301
464,43867.0,13007
465,68589.0,13029
466,39655.0,13035
467,33125.0,13043
468,53687.0,13039
469,46844.0,13045
470,41032.0,13079
471,29493.0,13099
472,33194.0,13081
473,36572.0,13069
474,67570.0,13077
475,72004.0,13067
476,46211.0,13123
477,43163.0,13083
478,55876.0,13297
479,34234.0,13317
480,34890.0,13027
481,35290.0,13091
482,43452.0,13129
483,35207.0,13105
484,75477.0,13057
485,84861.0,13113
486,27197.0,13165
487,65018.0,13177
488,52784.0,13217
489,61542.0,13227
490,45069.0,13133
491,34503.0,13071
492,35539.0,13075
493,62284.0,13085
494,29268.0,13141
495,44106.0,13063
496,61336.0,13121
497,55622.0,13139
498,43039.0,13187
499,40469.0,13189
500,37255.0,13201
501,59572.0,13211
502,44897.0,13149
503,77388.0,13219
504,34541.0,13095
505,43344.0,13111
506,64752.0,13151
507,55965.0,13153
508,35202.0,13175
509,53083.0,13183
510,42398.0,13255
511,39756.0,13257
512,28044.0,13271
513,42767.0,13291
514,35375.0,13293
515,38097.0,13303
516,43944.0,13311
517,43645.0,13225
518,63669.0,13223
519,39863.0,13229
520,52377.0,13231
521,39430.0,13245
522,36556.0,13251
523,36355.0,13267
524,38297.0,13019
525,43581.0,13295
526,64496.0,13135
527,56119.0,13013
528,43257.0,13049
529,21838.0,13065
530,52393.0,13015
531,59333.0,13097
532,39462.0,13131
533,37267.0,13161
534,40308.0,13209
535,43938.0,13221
536,30640.0,13243
537,54175.0,13247
538,36962.0,13299
539,41534.0,13305
540,28490.0,13309
541,35457.0,13315
542,37008.0,13009
543,42182.0,13011
544,39305.0,13031
545,34557.0,13059
546,56395.0,15001
547,80078.0,15003
548,72762.0,15009
549,72330.0,15007
550,61750.0,15005
551,43491.0,16071
552,48162.0,16031
553,42888.0,16045
554,46383.0,16063
555,54015.0,16085
556,42727.0,16003
557,51583.0,16041
558,51804.0,16069
559,46421.0,16053
560,53189.0,16055
561,40313.0,16061
562,48021.0,16067
563,49118.0,16083
564,36092.0,16073
565,58835.0,16013
566,49964.0,16015
567,39512.0,16021
568,43207.0,16023
569,58750.0,16029
570,42626.0,16047
571,60151.0,16001
572,47390.0,16005
573,50603.0,16007
574,51307.0,16011
575,54150.0,16019
576,36667.0,16025
577,46426.0,16027
578,41122.0,16035
579,58055.0,16051
580,43310.0,16057
581,37976.0,16037
582,36031.0,16059
583,48447.0,16075
584,43472.0,16009
585,45607.0,16017
586,31927.0,16033
587,45154.0,16039
588,51806.0,16043
589,33620.0,16065
590,39835.0,16079
591,40299.0,16049
592,55986.0,16081
593,47602.0,16077
594,37521.0,16087
595,51460.0,17067
596,56536.0,17119
597,71598.0,17063
598,56542.0,17091
599,55649.0,17131
600,84442.0,17043
601,58687.0,17167
602,31014.0,17003
603,62368.0,17129
604,49717.0,17157
605,49353.0,17137
606,59426.0,17031
607,57655.0,17141
608,49052.0,17115
609,46427.0,17177
610,46405.0,17191
611,46279.0,17193
612,69507.0,17203
613,39454.0,17055
614,47428.0,17071
615,42911.0,17109
616,82230.0,17111
617,64573.0,17113
618,53979.0,17139
619,45864.0,17145
620,41387.0,17149
621,41139.0,17151
622,51426.0,17161
623,51103.0,17163
624,49807.0,17173
625,49716.0,17185
626,49586.0,17019
627,53641.0,17013
628,50680.0,17035
629,50851.0,17053
630,55532.0,17085
631,74862.0,17089
632,89860.0,17093
633,44504.0,17101
634,56289.0,17009
635,44679.0,17121
636,55173.0,17123
637,44695.0,17125
638,48857.0,17075
639,50668.0,17021
640,47427.0,17025
641,42450.0,17059
642,36008.0,17077
643,74410.0,17133
644,53063.0,17143
645,46716.0,17181
646,51110.0,17201
647,67360.0,17147
648,34655.0,17153
649,47321.0,17169
650,52284.0,17175
651,47873.0,17045
652,54393.0,17005
653,62701.0,17007
654,54271.0,17011
655,50555.0,17015
656,41907.0,17029
657,47468.0,17033
658,56320.0,17083
659,64741.0,17155
660,55411.0,17039
661,44541.0,17051
662,58319.0,17103
663,58271.0,17107
664,53890.0,17117
665,46454.0,17159
666,40722.0,17165
667,54520.0,17189
668,47807.0,17135
669,51969.0,17195
670,48454.0,17001
671,64543.0,17027
672,58343.0,17037
673,49632.0,17047
674,56523.0,17079
675,46109.0,17081
676,44930.0,17183
677,80782.0,17197
678,48600.0,17199
679,52068.0,17023
680,52261.0,17041
681,54655.0,17049
682,48599.0,17057
683,44502.0,17061
684,47293.0,17065
685,39524.0,17069
686,55755.0,17073
687,45743.0,17087
688,41972.0,17095
689,82613.0,17097
690,54339.0,17105
691,42168.0,17127
692,48542.0,17171
693,60874.0,17179
694,50156.0,17017
695,47278.0,17187
696,54693.0,17099
697,45689.0,18105
698,46669.0,18045
699,52449.0,18039
700,45526.0,18149
701,40067.0,18025
702,45558.0,18017
703,49648.0,18055
704,44869.0,18097
705,41813.0,18177
706,42046.0,18053
707,50924.0,18021
708,74245.0,18063
709,57307.0,18037
710,55588.0,18047
711,70973.0,18059
712,49080.0,18071
713,47958.0,18067
714,58359.0,18115
715,48315.0,18119
716,44643.0,18121
717,44985.0,18135
718,57041.0,18183
719,49183.0,18007
720,59292.0,18013
721,51659.0,18023
722,55295.0,18133
723,45531.0,18161
724,46861.0,18175
725,48355.0,18027
726,62905.0,18029
727,46131.0,18065
728,44837.0,18083
729,49985.0,18093
730,45432.0,18095
731,49689.0,18123
732,50196.0,18125
733,47633.0,18131
734,60992.0,18129
735,52749.0,18151
736,58950.0,18171
737,45440.0,18165
738,53038.0,18179
739,59451.0,18043
740,51091.0,18003
741,52270.0,18031
742,41208.0,18035
743,46666.0,18103
744,50722.0,18077
745,48362.0,18079
746,65272.0,18081
747,60317.0,18109
748,51149.0,18051
749,52193.0,18111
750,42803.0,18117
751,48121.0,18141
752,57190.0,18085
753,51869.0,18099
754,43468.0,18155
755,44815.0,18163
756,40622.0,18009
757,56188.0,18015
758,49243.0,18143
759,53897.0,18061
760,50063.0,18069
761,49921.0,18091
762,49052.0,18169
763,51404.0,18181
764,56574.0,18073
765,42878.0,18075
766,49372.0,18101
767,65979.0,18127
768,57216.0,18145
769,53698.0,18137
770,55280.0,18147
771,45031.0,18153
772,53931.0,18159
773,50486.0,18157
774,42030.0,18167
775,66080.0,18173
776,90582.0,18057
777,51374.0,18033
778,58336.0,18087
779,57331.0,18005
780,47955.0,18139
781,75591.0,18011
782,47108.0,18049
783,52559.0,18089
784,53075.0,18107
785,52393.0,18113
786,48290.0,18001
787,52834.0,18019
788,41476.0,18041
789,60534.0,19055
790,44516.0,19101
791,42434.0,19185
792,47895.0,19005
793,62702.0,19113
794,57681.0,19163
795,82719.0,19049
796,56314.0,19141
797,64061.0,19011
798,53937.0,19023
799,59150.0,19061
800,54430.0,19071
801,55836.0,19079
802,45969.0,19151
803,46825.0,19173
804,47597.0,19175
805,47197.0,19177
806,50880.0,19195
807,50642.0,19159
808,49745.0,19003
809,49477.0,19001
810,48750.0,19009
811,50688.0,19037
812,49718.0,19039
813,52390.0,19051
814,59889.0,19059
815,51978.0,19093
816,59965.0,19103
817,48399.0,19107
818,50179.0,19135
819,56110.0,19171
820,43329.0,19179
821,66022.0,19167
822,48172.0,19069
823,46302.0,19025
824,54563.0,19027
825,62555.0,19031
826,50569.0,19033
827,48607.0,19067
828,52529.0,19073
829,52207.0,19083
830,54393.0,19115
831,47325.0,19117
832,62012.0,19119
833,50072.0,19189
834,50470.0,19147
835,55638.0,19165
836,40377.0,19007
837,52275.0,19087
838,58077.0,19095
839,56363.0,19099
840,46708.0,19145
841,60788.0,19191
842,51456.0,19157
843,56291.0,19155
844,52752.0,19127
845,51114.0,19043
846,57906.0,19015
847,65440.0,19017
848,52784.0,19021
849,51422.0,19089
850,47419.0,19063
851,56306.0,19077
852,57840.0,19081
853,48847.0,19091
854,60077.0,19121
855,57917.0,19125
856,59157.0,19183
857,48935.0,19197
858,45637.0,19029
859,53998.0,19035
860,51091.0,19047
861,47524.0,19057
862,48412.0,19065
863,57558.0,19085
864,54868.0,19109
865,67949.0,19129
866,41598.0,19133
867,56398.0,19139
868,53604.0,19143
869,63530.0,19153
870,42148.0,19187
871,52671.0,19169
872,51350.0,19193
873,50916.0,19013
874,65170.0,19075
875,51806.0,19097
876,58391.0,19105
877,48266.0,19111
878,53675.0,19131
879,43674.0,19137
880,71514.0,19181
881,53254.0,19161
882,50568.0,19123
883,61316.0,19149
884,59348.0,19019
885,48978.0,19041
886,50295.0,19045
887,41042.0,19053
888,45357.0,20183
889,57474.0,20067
890,53592.0,20085
891,57593.0,20095
892,49926.0,20109
893,41101.0,20021
894,53368.0,20131
895,64410.0,20149
896,42783.0,20209
897,62324.0,20015
898,55434.0,20027
899,48693.0,20105
900,49728.0,20169
901,52695.0,20191
902,55197.0,20195
903,58947.0,20197
904,44468.0,20205
905,36493.0,20207
906,44591.0,20123
907,48412.0,20135
908,42173.0,20141
909,46640.0,20005
910,39379.0,20011
911,51703.0,20055
912,48160.0,20075
913,48226.0,20097
914,70022.0,20103
915,54667.0,20177
916,52030.0,20181
917,42222.0,20187
918,52465.0,20193
919,54167.0,20119
920,43977.0,20125
921,50338.0,20127
922,53415.0,20151
923,50893.0,20153
924,48352.0,20163
925,40986.0,20003
926,46094.0,20025
927,48550.0,20053
928,46096.0,20061
929,48059.0,20077
930,49890.0,20057
931,48427.0,20167
932,42992.0,20111
933,50420.0,20117
934,46224.0,20145
935,43031.0,20001
936,47167.0,20023
937,51563.0,20033
938,46624.0,20035
939,39405.0,20049
940,50817.0,20063
941,53167.0,20059
942,55687.0,20079
943,55345.0,20083
944,43125.0,20089
945,51439.0,20093
946,48333.0,20159
947,47121.0,20185
948,56946.0,20113
949,54186.0,20139
950,47045.0,20071
951,58662.0,20031
952,38017.0,20037
953,49562.0,20051
954,41648.0,20073
955,45706.0,20099
956,46576.0,20107
957,52841.0,20173
958,47535.0,20175
959,43489.0,20157
960,43427.0,20065
961,81121.0,20091
962,54370.0,20045
963,56607.0,20179
964,63501.0,20121
965,61220.0,20069
966,60000.0,20199
967,42772.0,20017
968,57500.0,20189
969,47992.0,20201
970,55109.0,20203
971,39531.0,20019
972,43813.0,20129
973,50673.0,20137
974,47897.0,20155
975,46070.0,20009
976,44199.0,20029
977,50300.0,20043
978,50229.0,20047
979,53780.0,20081
980,51765.0,20101
981,43594.0,20165
982,62198.0,20171
983,50212.0,20115
984,44402.0,20133
985,46964.0,20013
986,51797.0,20143
987,46806.0,20147
988,48428.0,20161
989,52075.0,20007
990,41230.0,20039
991,49663.0,20041
992,58935.0,20087
993,44620.0,21097
994,39362.0,21031
995,50998.0,21223
996,41114.0,21061
997,38036.0,21105
998,40458.0,21023
999,50268.0,21143
1000,55182.0,21179
1001,33715.0,21231
1002,32054.0,21135
1003,40005.0,21155
1004,47259.0,21221
1005,60604.0,21239
1006,72731.0,21015
1007,27861.0,21131
1008,55450.0,21113
1009,26061.0,21121
1010,32703.0,21127
1011,30293.0,21133
1012,43472.0,21139
1013,42894.0,21145
1014,32972.0,21195
1015,63171.0,21211
1016,34103.0,21235
1017,51681.0,21005
1018,44057.0,21027
1019,31196.0,21071
1020,53539.0,21073
1021,58674.0,21117
1022,19264.0,21147
1023,46674.0,21151
1024,29578.0,21153
1025,35594.0,21169
1026,22736.0,21189
1027,36411.0,21205
1028,44989.0,21213
1029,36455.0,21217
1030,51547.0,21049
1031,38248.0,21219
1032,38860.0,21039
1033,43345.0,21041
1034,31130.0,21053
1035,30692.0,21065
1036,50250.0,21077
1037,47906.0,21079
1038,47517.0,21089
1039,41095.0,21069
1040,57208.0,21037
1041,35095.0,21043
1042,29043.0,21063
1043,43881.0,21081
1044,52237.0,21111
1045,41720.0,21123
1046,40982.0,21141
1047,43082.0,21161
1048,47574.0,21167
1049,49706.0,21191
1050,30694.0,21201
1051,34660.0,21207
1052,68916.0,21215
1053,47843.0,21229
1054,38763.0,21011
1055,42988.0,21007
1056,39658.0,21009
1057,43076.0,21021
1058,37388.0,21087
1059,49135.0,21091
1060,24451.0,21095
1061,29239.0,21159
1062,51923.0,21093
1063,37930.0,21137
1064,44242.0,21149
1065,35665.0,21171
1066,41470.0,21183
1067,34647.0,21197
1068,42139.0,21225
1069,39273.0,21233
1070,46182.0,21033
1071,39269.0,21035
1072,33031.0,21045
1073,41849.0,21047
1074,48371.0,21059
1075,35944.0,21085
1076,43458.0,21101
1077,50787.0,21103
1078,44048.0,21107
1079,32055.0,21109
1080,37235.0,21125
1081,49126.0,21157
1082,53732.0,21163
1083,42172.0,21173
1084,38900.0,21181
1085,92237.0,21185
1086,44031.0,21187
1087,35888.0,21203
1088,65598.0,21209
1089,49508.0,21227
1090,40598.0,21003
1091,47886.0,21017
1092,45543.0,21019
1093,59917.0,21029
1094,41114.0,21055
1095,53013.0,21067
1096,28274.0,21075
